web_scraper_order,web_scraper_start_url,price,article_type,image_link,address
"1765128769-1264","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Pull capuche enfants friperie","https://images.coinafrique.com/thumb_3468409_uploaded_image1_1638627241.jpg","Colobane, Dakar, Sénégal"
"1765128769-1265","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","25 000CFA","Robe fille","https://images.coinafrique.com/thumb_3467169_uploaded_image1_1638560609.jpg","Dakar, Sénégal"
"1765128769-1266","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","25 000CFA","Robe de cérémonie","https://images.coinafrique.com/thumb_3462842_uploaded_image1_1638387220.jpg","Patte d'oie, Dakar, Sénégal"
"1765128769-1267","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","7 000CFA","Slip  enfant","https://images.coinafrique.com/thumb_3462374_uploaded_image3_1638371268.jpeg","Dakar, Sénégal"
"1765128769-1268","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Pantalon enfant","https://images.coinafrique.com/thumb_3460818_uploaded_image1_1638313368.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765128769-1269","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtements enfants","https://images.coinafrique.com/thumb_3460815_uploaded_image1_1638313292.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765128769-1270","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtement enfant","https://images.coinafrique.com/thumb_3460197_uploaded_image1_1638285384.jpg","HLM, Dakar, Sénégal"
"1765128769-1271","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtements enfants","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg","Medina, Dakar, Sénégal"
"1765128769-1272","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtement friperie enfant","https://images.coinafrique.com/thumb_3447441_uploaded_image2_1637437933.jpeg","Colobane, Dakar, Sénégal"
"1765128769-1273","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Culotte friperie enfants","https://images.coinafrique.com/thumb_3447436_uploaded_image1_1637437824.jpg","Colobane, Dakar, Sénégal"
"1765128769-1274","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","1 000CFA","Bonnet bébé","https://images.coinafrique.com/thumb_3446293_uploaded_image1_1637361506.jpg","HLM, Dakar, Sénégal"
"1765128769-1275","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtement enfant","https://images.coinafrique.com/thumb_3438481_uploaded_image1_1636971503.jpg","HLM, Dakar, Sénégal"
"1765128769-1276","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","8 000CFA","Combinaison surf pour enfant","https://images.coinafrique.com/thumb_3420805_uploaded_image1_1636035011.jpg","Dakar, Sénégal"
"1765128769-1277","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","13 500CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3416581_uploaded_image1_1635864100.jpg","Dakar, Sénégal"
"1765128769-1278","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","8 000CFA","Blouson Poir Pour Enfant","https://images.coinafrique.com/thumb_3414761_uploaded_image1_1635795193.jpg","Dakar Plateau, Dakar, Sénégal"
"1765128769-1279","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","6 500CFA","Caleçons coton enfant -  12 pièces","https://images.coinafrique.com/thumb_3412103_uploaded_image1_1635684897.jpg","Dakar, Sénégal"
"1765128769-1280","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","30 000CFA","Robe de princesse","https://images.coinafrique.com/thumb_3410760_uploaded_image1_1635583935.jpg","Patte d'oie, Dakar, Sénégal"
"1765128769-1281","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","15 000CFA","Ensemble garçon","https://images.coinafrique.com/thumb_3405987_uploaded_image1_1635327202.jpg","Grand Yoff, Dakar, Sénégal"
"1765128769-1282","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","15 000CFA","Robes enfant","https://images.coinafrique.com/thumb_3405969_uploaded_image1_1635326776.jpg","Grand Yoff, Dakar, Sénégal"
"1765128769-1283","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtements enfants","https://images.coinafrique.com/thumb_3404857_uploaded_image1_1635260273.jpg","Mbao, Dakar, Sénégal"
"1765128769-1284","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtements enfants","https://images.coinafrique.com/thumb_3404666_uploaded_image1_1635254147.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765128769-1285","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","10 000CFA","Robe de princesse","https://images.coinafrique.com/thumb_3401212_uploaded_image1_1635078924.jpg","Patte d'oie, Dakar, Sénégal"
"1765128769-1286","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","10 000CFA","Robe de princesse","https://images.coinafrique.com/thumb_3401211_uploaded_image1_1635078841.jpg","Patte d'oie, Dakar, Sénégal"
"1765128769-1287","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Prix sur demande","Vêtement bébé","https://images.coinafrique.com/thumb_3398130_uploaded_image1_1634894756.jpg","HLM, Dakar, Sénégal"
"1765128769-1288","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","3 500CFA","Vêtement bébé","https://images.coinafrique.com/thumb_3396665_uploaded_image1_1634813452.jpg","HLM, Dakar, Sénégal"
"1765128982-1289","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Chemise Elhadji enfant","https://images.coinafrique.com/thumb_3754830_uploaded_image2_1655979401.jpeg","Dakar, Sénégal"
"1765128982-1290","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Robe enfant","https://images.coinafrique.com/thumb_3752169_uploaded_image1_1655824879.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1291","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Robe enfant","https://images.coinafrique.com/thumb_3752164_uploaded_image1_1655824806.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1292","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Robe broderie enfant","https://images.coinafrique.com/thumb_3752161_uploaded_image1_1655824706.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1293","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","8 000CFA","Boubou tabaski fil a fil Getzner","https://images.coinafrique.com/thumb_3748327_uploaded_image1_1655569010.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1294","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","8 000CFA","Boubou enfants  0 à 5ans","https://images.coinafrique.com/thumb_3748323_uploaded_image1_1655568941.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1295","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","4 000CFA","Grenouillère","https://images.coinafrique.com/thumb_3696815_uploaded_image1_1652610668.jpg","HLM, Dakar, Sénégal"
"1765128982-1296","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Habits bébé","https://images.coinafrique.com/thumb_3696811_uploaded_image1_1652610569.jpg","HLM, Dakar, Sénégal"
"1765128982-1297","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","13 000CFA","Ensemble jupe + taille basse","https://images.coinafrique.com/thumb_3737365_uploaded_image1_1654951147.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1298","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","13 000CFA","Ensemble femme","https://images.coinafrique.com/thumb_3737301_uploaded_image1_1654947992.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1299","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","15 000CFA","Boubou Magnum Gold enfant","https://images.coinafrique.com/thumb_3737294_uploaded_image1_1654947755.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1300","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Friperie enfants","https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg","Colobane, Dakar, Sénégal"
"1765128982-1301","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Vêtement enfants","https://images.coinafrique.com/thumb_3729543_uploaded_image1_1654534141.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765128982-1302","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Vêtements bébé","https://images.coinafrique.com/thumb_3729345_uploaded_image3_1654526905.jpeg","Keur Massar, Sénégal"
"1765128982-1303","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Pantalon enfant","https://images.coinafrique.com/thumb_3673213_uploaded_image1_1651156015.jpg","Dakar, Sénégal"
"1765128982-1304","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Pantalon enfant","https://images.coinafrique.com/thumb_3673212_uploaded_image1_1651155978.jpg","Dakar, Sénégal"
"1765128982-1305","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Pantalon enfant","https://images.coinafrique.com/thumb_3673203_uploaded_image1_1651155807.jpg","Dakar, Sénégal"
"1765128982-1306","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Pantalon enfant","https://images.coinafrique.com/thumb_3673206_uploaded_image1_1651155861.jpg","Dakar, Sénégal"
"1765128982-1307","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Pantalon enfant","https://images.coinafrique.com/thumb_3673211_uploaded_image1_1651155934.jpg","Dakar, Sénégal"
"1765128982-1308","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","2 000CFA","Caleçon enfant","https://images.coinafrique.com/thumb_3712737_uploaded_image3_1653571946.jpeg","Colobane, Dakar, Sénégal"
"1765128982-1309","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","15 000CFA","Vêtements enfants","https://images.coinafrique.com/thumb_3672756_uploaded_image1_1651141428.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765128982-1310","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Robes de fête","https://images.coinafrique.com/thumb_3672032_uploaded_image1_1651083312.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765128982-1311","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Pulls enfants","https://images.coinafrique.com/thumb_3671743_uploaded_image1_1651068678.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765128982-1312","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","2 500CFA","Ensemble enfants","https://images.coinafrique.com/thumb_3707988_uploaded_image1_1653309121.jpg","Dakar, Sénégal"
"1765128982-1313","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Robes enfants","https://images.coinafrique.com/thumb_3704629_uploaded_image1_1653065510.jpg","HLM, Dakar, Sénégal"
"1765128982-1314","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Robes enfants","https://images.coinafrique.com/thumb_3704614_uploaded_image1_1653065088.jpg","HLM, Dakar, Sénégal"
"1765128982-1315","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","7 500CFA","Ensemble enfants","https://images.coinafrique.com/thumb_3662746_uploaded_image1_1650485578.jpg","Dakar, Sénégal"
"1765128982-1316","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","4 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3688104_uploaded_image1_1652108689.jpg","Guediawaye, Dakar, Sénégal"
"1765128982-1317","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","4 000CFA","Ensemble bébé coton","https://images.coinafrique.com/thumb_3686501_uploaded_image1_1652014242.jpg","Rufisque, Sénégal"
"1765128982-1318","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Robe princesse fille","https://images.coinafrique.com/thumb_3686470_uploaded_image1_1652012110.jpg","Rufisque, Sénégal"
"1765128982-1319","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","2 000CFA","Sous-vêtements garçon coton - 2 pièces","https://images.coinafrique.com/thumb_3633973_uploaded_image1_1648897973.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765128982-1320","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","2 000CFA","Sous-vêtement fille - 2 pièces","https://images.coinafrique.com/thumb_3633963_uploaded_image1_1648897720.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765128982-1321","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","30 000CFA","Robe enfant princesse","https://images.coinafrique.com/thumb_3664445_uploaded_image2_1650586926.jpeg","Dakar, Sénégal"
"1765128982-1322","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","4 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3663950_uploaded_image3_1650558634.jpeg","HLM, Dakar, Sénégal"
"1765128982-1323","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","40 000CFA","Grenouillère bébé","https://images.coinafrique.com/thumb_3663943_uploaded_image1_1650558284.jpg","HLM, Dakar, Sénégal"
"1765128982-1324","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","15 000CFA","Djellaba enfant","https://images.coinafrique.com/thumb_3663604_uploaded_image1_1650545798.jpg","Grand Dakar, Dakar, Sénégal"
"1765128982-1325","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3663325_uploaded_image1_1650536012.jpg","Biscuiterie, Dakar, Sénégal"
"1765128982-1326","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3661262_uploaded_image1_1650410534.jpg","Biscuiterie, Dakar, Sénégal"
"1765128982-1327","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","7 000CFA","Ensemble Short enfant","https://images.coinafrique.com/thumb_3661238_uploaded_image1_1650409347.jpg","Dakar, Sénégal"
"1765128982-1328","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3661021_uploaded_image1_1650399677.jpg","Biscuiterie, Dakar, Sénégal"
"1765128982-1329","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Robes enfant","https://images.coinafrique.com/thumb_3659985_uploaded_image2_1650360548.jpeg","Rufisque, Sénégal"
"1765128982-1330","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","1 000CFA","Bas collant bébé","https://images.coinafrique.com/thumb_3659847_uploaded_image1_1650350885.jpg","Sicap Liberté, Dakar, Sénégal"
"1765128982-1331","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","4 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3622517_uploaded_image1_1648156996.jpg","Dakar, Sénégal"
"1765128982-1332","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Habits enfant","https://images.coinafrique.com/thumb_3622516_uploaded_image1_1648156919.jpg","Dakar, Sénégal"
"1765128982-1333","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","8 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3622512_uploaded_image1_1648156796.jpg","Dakar, Sénégal"
"1765128982-1334","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Jeans enfant","https://images.coinafrique.com/thumb_3622513_uploaded_image1_1648156860.jpg","Dakar, Sénégal"
"1765128982-1335","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Robe fille","https://images.coinafrique.com/thumb_3659452_uploaded_image1_1650315963.jpg","Biscuiterie, Dakar, Sénégal"
"1765128982-1336","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","15 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3658083_uploaded_image1_1650227180.jpg","Biscuiterie, Dakar, Sénégal"
"1765128982-1337","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","8 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3654419_uploaded_image1_1649975338.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1338","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","15 000CFA","Ensemble 3 pièces enfant","https://images.coinafrique.com/thumb_3654415_uploaded_image1_1649975242.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1339","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3654413_uploaded_image1_1649975177.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1340","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","3 000CFA","Robe de prière + hijab intégré","https://images.coinafrique.com/thumb_3654182_uploaded_image1_1649961822.jpg","Sicap Liberté, Dakar, Sénégal"
"1765128982-1341","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Robe enfant - 0 à 3ans","https://images.coinafrique.com/thumb_3651240_uploaded_image1_1649808230.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1342","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","12 000CFA","Boubou fille","https://images.coinafrique.com/thumb_3651237_uploaded_image1_1649808047.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1343","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","10 000CFA","Boubous enfants en bazin","https://images.coinafrique.com/thumb_3649632_uploaded_image1_1649723814.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1344","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Robe enfant","https://images.coinafrique.com/thumb_3648076_uploaded_image1_1649645654.jpg","Dakar, Sénégal"
"1765128982-1345","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Maillots enfant","https://images.coinafrique.com/thumb_3646687_uploaded_image1_1649538934.jpg","Dakar, Sénégal"
"1765128982-1346","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","15 000CFA","Boubou fille","https://images.coinafrique.com/thumb_3646258_uploaded_image1_1649515617.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1347","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","8 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3607921_uploaded_image1_1647265445.jpg","Dakar, Sénégal"
"1765128982-1348","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","8 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3607932_uploaded_image1_1647265679.jpg","Dakar, Sénégal"
"1765128982-1349","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Boubou fille","https://images.coinafrique.com/thumb_3643965_uploaded_image1_1649372776.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1350","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","15 000CFA","Boubou enfant 3 pièces","https://images.coinafrique.com/thumb_3643960_uploaded_image1_1649372669.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1351","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Maillots enfant","https://images.coinafrique.com/thumb_3643824_uploaded_image1_1649366012.jpg","Dakar, Sénégal"
"1765128982-1352","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 500CFA","Slips fille","https://images.coinafrique.com/thumb_3643614_uploaded_image1_1649354564.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765128982-1353","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Vêtement friperie enfant","https://images.coinafrique.com/thumb_3638582_uploaded_image2_1649141754.jpeg","Sicap foire, Dakar, Sénégal"
"1765128982-1354","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","10 000CFA","Boubou enfant - 3 pièces","https://images.coinafrique.com/thumb_3638243_uploaded_image1_1649111803.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1355","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","4 000CFA","Combinaison enfant","https://images.coinafrique.com/thumb_3638113_uploaded_image1_1649106100.jpg","Colobane, Dakar, Sénégal"
"1765128982-1356","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Ensemble enfant","https://images.coinafrique.com/thumb_3638107_uploaded_image1_1649106005.jpg","Colobane, Dakar, Sénégal"
"1765128982-1357","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Ensemble enfant","https://images.coinafrique.com/thumb_3638104_uploaded_image1_1649105955.jpg","Colobane, Dakar, Sénégal"
"1765128982-1358","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3637687_uploaded_image3_1649089537.jpeg","HLM, Dakar, Sénégal"
"1765128982-1359","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","6 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3637675_uploaded_image3_1649089080.jpeg","HLM, Dakar, Sénégal"
"1765128982-1360","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","10 000CFA","Maillot Sénégal enfants","https://images.coinafrique.com/thumb_3637250_uploaded_image1_1649076487.jpg","Dieuppeul-Derklé, Dakar, Sénégal"
"1765128982-1361","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Vêtement enfant","https://images.coinafrique.com/thumb_3600844_uploaded_image1_1646833560.jpg","HLM, Dakar, Sénégal"
"1765128982-1362","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","10 000CFA","Maillots sénégal enfants","https://images.coinafrique.com/thumb_3633429_uploaded_image1_1648859214.jpg","Dakar Plateau, Dakar, Sénégal"
"1765128982-1363","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Robe enfant","https://images.coinafrique.com/thumb_3628406_uploaded_image1_1648592474.jpg","Ouakam, Dakar, Sénégal"
"1765128982-1364","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Robes enfants","https://images.coinafrique.com/thumb_3625258_uploaded_image3_1648390340.jpeg","Saint Louis, Sénégal"
"1765128982-1365","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Tenue mardi gras","https://images.coinafrique.com/thumb_3582393_uploaded_image1_1645792127.jpg","Thies, Sénégal"
"1765128982-1366","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Tenue mardi gras","https://images.coinafrique.com/thumb_3582375_uploaded_image1_1645791582.jpg","Thies, Sénégal"
"1765128982-1367","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","4 000CFA","Caleçons homme","https://images.coinafrique.com/thumb_3620389_uploaded_image3_1648043635.jpeg","Guediawaye, Dakar, Sénégal"
"1765128982-1368","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","5 000CFA","Maillots de football enfant","https://images.coinafrique.com/thumb_3616215_uploaded_image1_1647769308.jpg","Colobane, Dakar, Sénégal"
"1765128982-1369","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","10 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3613858_uploaded_image2_1647597426.jpeg","Dakar, Sénégal"
"1765128982-1370","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","1 000CFA","Vêtement enfant","https://images.coinafrique.com/thumb_3608114_uploaded_image2_1647271341.jpeg","Sicap Liberté, Dakar, Sénégal"
"1765128982-1371","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Prix sur demande","Vêtements bébé","https://images.coinafrique.com/thumb_3606160_uploaded_image1_1647123480.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765128982-1372","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","10 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3604777_uploaded_image1_1647030491.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765129194-1373","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","8 000CFA","Ensemble enfants","https://images.coinafrique.com/thumb_3993222_uploaded_image1_1670158523.jpg","Dakar Plateau, Dakar, Sénégal"
"1765129194-1374","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","8 000CFA","Ensemble enfants","https://images.coinafrique.com/thumb_3992649_uploaded_image1_1670106947.jpg","Dakar Plateau, Dakar, Sénégal"
"1765129194-1375","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Prix sur demande","T-shirts enfants","https://images.coinafrique.com/thumb_3985573_uploaded_image1_1669758455.jpg","Dakar Plateau, Dakar, Sénégal"
"1765129194-1376","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","7 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3980382_uploaded_image1_1669402241.jpg","Dakar Plateau, Dakar, Sénégal"
"1765129194-1377","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","7 500CFA","Ensemble velours enfant","https://images.coinafrique.com/thumb_3981018_uploaded_image1_1669456009.jpg","Colobane, Dakar, Sénégal"
"1765129194-1378","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","7 500CFA","Ensemble en velours","https://images.coinafrique.com/thumb_3980114_uploaded_image1_1669389815.jpg","Colobane, Dakar, Sénégal"
"1765129194-1379","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","3 000CFA","Habits enfants","https://images.coinafrique.com/thumb_4010206_uploaded_image1_1671121329.jpg","Bambey, Sénégal"
"1765129194-1380","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","8 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3963440_uploaded_image1_1668361934.jpg","Dakar Plateau, Dakar, Sénégal"
"1765129194-1381","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","8 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_3963439_uploaded_image1_1668361869.jpg","Dakar Plateau, Dakar, Sénégal"
"1765129194-1382","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","1 000CFA","Ensemble enfant friperie","https://images.coinafrique.com/thumb_4000087_uploaded_image1_1670513612.jpg","Colobane, Dakar, Sénégal"
"1765129194-1383","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Prix sur demande","Pull enfant friperie","https://images.coinafrique.com/thumb_4000076_uploaded_image2_1670513327.jpeg","Colobane, Dakar, Sénégal"
"1765129194-1384","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","10 000CFA","Maillots Sénégal enfants","https://images.coinafrique.com/thumb_3991237_uploaded_image1_1670029654.jpg","Dieuppeul-Derklé, Dakar, Sénégal"
"1765129194-1385","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","28 000CFA","Ensemble Robe enfants","https://images.coinafrique.com/thumb_3990865_uploaded_image1_1670005692.jpg","Dakar, Sénégal"
"1765129194-1386","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","27 000CFA","Costume garçon","https://images.coinafrique.com/thumb_3990863_uploaded_image1_1670005513.jpg","Dakar, Sénégal"
"1765129194-1387","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","28 000CFA","Costume garçon","https://images.coinafrique.com/thumb_3990860_uploaded_image1_1670005358.jpg","Dakar, Sénégal"
"1765129194-1388","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Prix sur demande","Vêtements enfant","https://images.coinafrique.com/thumb_3981315_uploaded_image1_1669469071.jpg","Guediawaye, Dakar, Sénégal"
"1765129194-1389","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Prix sur demande","Vêtements Enfant","https://images.coinafrique.com/thumb_3933191_uploaded_image1_1666560773.jpg","Dakar, Sénégal"
"1765129194-1390","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Prix sur demande","Vêtements friperies  enfant","https://images.coinafrique.com/thumb_3968398_uploaded_image1_1668639636.jpg","Colobane, Dakar, Sénégal"
